,dataset,esperimento,pattern,graph,Sub_3_present,Sub_92_present,Sub_42_present,Sub_3_compliant,Sub_92_compliant,Sub_42_compliant,respected,Sub3,Sub92,Sub42
2087,bpi17denied,pattern,240,graph869,True,False,False,False,,,True,1,1,1
2088,bpi17denied,pattern,240,graph868,True,True,True,True,True,True,True,1,1,1
2089,bpi17denied,pattern,240,graph867,False,False,False,,,,True,0,1,0
2090,bpi17denied,pattern,240,graph866,False,False,False,,,,True,0,1,0
2091,bpi17denied,pattern,240,graph865,True,True,True,True,True,True,True,1,1,1
2092,bpi17denied,pattern,240,graph864,True,True,True,True,True,True,True,0,1,1
2093,bpi17denied,pattern,240,graph863,False,False,False,,,,True,1,1,0
2094,bpi17denied,pattern,240,graph862,False,False,False,,,,True,1,1,0
2095,bpi17denied,pattern,240,graph861,True,False,False,False,,,True,0,1,0
2096,bpi17denied,pattern,240,graph860,True,True,True,True,True,True,True,1,1,1
2097,bpi17denied,pattern,240,graph859,False,False,False,,,,True,1,0,0
2098,bpi17denied,pattern,240,graph858,False,False,False,,,,True,1,0,0
2099,bpi17denied,pattern,240,graph857,False,False,False,,,,True,1,0,0
2100,bpi17denied,pattern,240,graph856,True,False,False,False,,,True,1,1,0
2101,bpi17denied,pattern,240,graph855,True,False,False,False,,,True,1,1,0
2102,bpi17denied,pattern,240,graph854,True,False,False,False,,,True,0,1,0
2103,bpi17denied,pattern,240,graph853,False,False,False,,,,True,0,1,1
2104,bpi17denied,pattern,240,graph852,False,False,False,,,,True,0,1,0
2105,bpi17denied,pattern,240,graph851,False,False,False,,,,True,0,1,0
2106,bpi17denied,pattern,240,graph850,True,False,False,False,,,True,1,1,0
2107,bpi17denied,pattern,240,graph849,True,False,False,False,,,True,1,1,0
2108,bpi17denied,pattern,240,graph848,False,False,False,,,,True,0,1,0
2109,bpi17denied,pattern,240,graph847,False,False,False,,,,True,1,1,0
2110,bpi17denied,pattern,240,graph846,False,False,False,,,,True,0,1,0
2111,bpi17denied,pattern,240,graph845,False,False,False,,,,True,0,1,1
2112,bpi17denied,pattern,240,graph844,True,True,True,True,True,True,True,1,0,1
2113,bpi17denied,pattern,240,graph843,True,True,True,True,True,True,True,0,1,1
2114,bpi17denied,pattern,240,graph842,False,False,False,,,,True,0,1,0
2115,bpi17denied,pattern,240,graph841,False,False,False,,,,True,0,1,0
2116,bpi17denied,pattern,240,graph840,False,False,False,,,,True,1,1,0
2117,bpi17denied,pattern,240,graph839,False,False,False,,,,True,1,1,0
2118,bpi17denied,pattern,240,graph838,False,False,False,,,,True,1,1,0
2119,bpi17denied,pattern,240,graph837,False,False,False,,,,True,1,1,0
2120,bpi17denied,pattern,240,graph836,False,False,False,,,,True,1,1,0
2121,bpi17denied,pattern,240,graph835,False,False,False,,,,True,1,1,0
2122,bpi17denied,pattern,240,graph834,False,False,False,,,,True,1,1,0
2123,bpi17denied,pattern,240,graph833,False,False,False,,,,True,1,1,0
2124,bpi17denied,pattern,240,graph832,False,False,False,,,,True,1,1,0
2125,bpi17denied,pattern,240,graph831,False,False,False,,,,True,1,1,0
2126,bpi17denied,pattern,240,graph830,False,False,False,,,,True,1,1,0
2127,bpi17denied,pattern,240,graph829,False,False,False,,,,True,1,1,0
2128,bpi17denied,pattern,240,graph828,False,False,False,,,,True,1,1,0
2129,bpi17denied,pattern,240,graph827,False,False,False,,,,True,1,1,0
2130,bpi17denied,pattern,240,graph826,False,False,False,,,,True,1,1,0
2131,bpi17denied,pattern,240,graph825,False,False,False,,,,True,1,1,0
2132,bpi17denied,pattern,240,graph824,True,False,False,False,,,True,1,1,0
2133,bpi17denied,pattern,240,graph823,True,False,False,False,,,True,1,1,0
2134,bpi17denied,pattern,240,graph822,True,False,False,False,,,True,1,1,0
2135,bpi17denied,pattern,240,graph821,True,False,False,False,,,True,1,1,0
2136,bpi17denied,pattern,240,graph820,True,False,False,False,,,True,1,1,1
2137,bpi17denied,pattern,240,graph819,True,True,True,True,True,True,True,1,1,1
2138,bpi17denied,pattern,240,graph818,True,True,True,True,True,True,True,1,1,1
2139,bpi17denied,pattern,240,graph817,True,True,True,True,True,True,True,1,1,1
2140,bpi17denied,pattern,240,graph816,True,True,True,True,True,True,True,1,1,1
2141,bpi17denied,pattern,240,graph815,True,True,True,True,True,True,True,1,1,1
2142,bpi17denied,pattern,240,graph814,True,True,True,True,True,True,True,1,1,1
2143,bpi17denied,pattern,240,graph813,False,False,False,,,,True,0,1,0
2144,bpi17denied,pattern,240,graph812,False,False,False,,,,True,0,1,0
2145,bpi17denied,pattern,240,graph811,True,True,True,True,True,True,True,1,1,1
2146,bpi17denied,pattern,240,graph810,False,False,False,,,,True,0,1,0
2147,bpi17denied,pattern,240,graph809,False,False,False,,,,True,0,1,0
2148,bpi17denied,pattern,240,graph808,False,False,False,,,,True,0,1,0
2149,bpi17denied,pattern,240,graph807,False,False,False,,,,True,0,1,0
2150,bpi17denied,pattern,240,graph806,True,False,False,False,,,True,1,1,0
2151,bpi17denied,pattern,240,graph805,True,False,False,False,,,True,1,1,0
2152,bpi17denied,pattern,240,graph804,True,False,False,False,,,True,1,1,0
2153,bpi17denied,pattern,240,graph803,True,False,False,False,,,True,1,1,0
2154,bpi17denied,pattern,240,graph802,True,False,False,False,,,True,1,1,0
2155,bpi17denied,pattern,240,graph801,True,False,False,False,,,True,1,1,0
2156,bpi17denied,pattern,240,graph800,True,True,True,True,True,True,True,1,1,1
2157,bpi17denied,pattern,240,graph799,True,False,False,False,,,True,1,1,0
2158,bpi17denied,pattern,240,graph798,True,False,False,False,,,True,1,1,0
2159,bpi17denied,pattern,240,graph797,True,False,False,False,,,True,1,1,0
2160,bpi17denied,pattern,240,graph796,True,False,False,False,,,True,1,1,0
2161,bpi17denied,pattern,240,graph795,True,False,False,False,,,True,1,1,0
2162,bpi17denied,pattern,240,graph794,True,True,True,True,True,True,True,1,1,1
2163,bpi17denied,pattern,240,graph793,False,False,False,,,,True,0,1,0
2164,bpi17denied,pattern,240,graph792,False,False,False,,,,True,0,1,0
2165,bpi17denied,pattern,240,graph791,False,False,False,,,,True,0,1,0
2166,bpi17denied,pattern,240,graph790,False,False,False,,,,True,0,1,0
2167,bpi17denied,pattern,240,graph789,False,False,False,,,,True,0,1,0
2168,bpi17denied,pattern,240,graph788,False,False,False,,,,True,0,1,0
2169,bpi17denied,pattern,240,graph787,False,False,False,,,,True,0,1,0
2170,bpi17denied,pattern,240,graph786,False,False,False,,,,True,0,1,0
2171,bpi17denied,pattern,240,graph785,False,False,False,,,,True,0,1,0
2172,bpi17denied,pattern,240,graph784,False,False,False,,,,True,0,1,0
2173,bpi17denied,pattern,240,graph783,False,False,False,,,,True,1,0,0
2174,bpi17denied,pattern,240,graph782,True,False,False,False,,,True,1,1,1
2175,bpi17denied,pattern,240,graph781,True,True,True,True,True,True,True,1,1,1
2176,bpi17denied,pattern,240,graph780,False,False,False,,,,True,0,1,0
2177,bpi17denied,pattern,240,graph779,False,False,False,,,,True,0,1,0
2178,bpi17denied,pattern,240,graph778,False,False,False,,,,True,0,1,0
2179,bpi17denied,pattern,240,graph777,False,False,False,,,,True,0,1,0
2180,bpi17denied,pattern,240,graph776,False,False,False,,,,True,0,1,1
2181,bpi17denied,pattern,240,graph775,False,False,False,,,,True,0,1,0
2182,bpi17denied,pattern,240,graph774,True,True,True,True,True,True,True,0,1,1
2183,bpi17denied,pattern,240,graph773,False,False,False,,,,True,0,1,0
2184,bpi17denied,pattern,240,graph772,False,False,False,,,,True,0,1,0
2185,bpi17denied,pattern,240,graph771,False,False,False,,,,True,0,1,0
2186,bpi17denied,pattern,240,graph770,False,False,False,,,,True,0,1,0
2187,bpi17denied,pattern,240,graph769,False,False,False,,,,True,0,1,0
2188,bpi17denied,pattern,240,graph768,False,False,False,,,,True,0,1,0
2189,bpi17denied,pattern,240,graph767,False,False,False,,,,True,0,1,0
2190,bpi17denied,pattern,240,graph766,False,False,False,,,,True,0,1,0
2191,bpi17denied,pattern,240,graph765,False,False,False,,,,True,0,1,0
2192,bpi17denied,pattern,240,graph764,False,False,False,,,,True,0,1,0
2193,bpi17denied,pattern,240,graph763,False,False,False,,,,True,0,1,0
2194,bpi17denied,pattern,240,graph762,False,False,False,,,,True,0,1,0
2195,bpi17denied,pattern,240,graph761,False,False,False,,,,True,0,1,0
2196,bpi17denied,pattern,240,graph760,False,False,False,,,,True,0,1,0
2197,bpi17denied,pattern,240,graph759,False,False,False,,,,True,0,1,0
2198,bpi17denied,pattern,240,graph758,False,False,False,,,,True,0,1,0
2199,bpi17denied,pattern,240,graph757,False,False,False,,,,True,0,1,0
2200,bpi17denied,pattern,240,graph756,False,False,False,,,,True,0,1,0
2201,bpi17denied,pattern,240,graph755,False,False,False,,,,True,0,1,0
2202,bpi17denied,pattern,240,graph754,True,False,False,False,,,True,1,1,0
2203,bpi17denied,pattern,240,graph753,True,False,False,False,,,True,1,1,0
2204,bpi17denied,pattern,240,graph752,True,False,False,False,,,True,1,1,0
2205,bpi17denied,pattern,240,graph751,True,False,False,False,,,True,1,1,0
2206,bpi17denied,pattern,240,graph750,True,False,False,False,,,True,1,1,0
2207,bpi17denied,pattern,240,graph749,True,False,False,False,,,True,1,1,0
2208,bpi17denied,pattern,240,graph748,True,False,False,False,,,True,1,1,0
2209,bpi17denied,pattern,240,graph747,True,True,True,True,True,True,True,1,1,1
2210,bpi17denied,pattern,240,graph746,True,True,True,True,True,True,True,1,1,1
2211,bpi17denied,pattern,240,graph745,False,False,False,,,,True,0,1,1
2212,bpi17denied,pattern,240,graph744,False,False,False,,,,True,0,1,0
2213,bpi17denied,pattern,240,graph743,True,True,True,True,True,True,True,1,1,1
2214,bpi17denied,pattern,240,graph742,True,True,True,True,True,True,True,1,1,1
2215,bpi17denied,pattern,240,graph741,True,True,True,True,True,True,True,1,1,1
2216,bpi17denied,pattern,240,graph740,True,False,False,False,,,True,1,1,0
2217,bpi17denied,pattern,240,graph739,True,False,False,False,,,True,1,1,0
2218,bpi17denied,pattern,240,graph738,False,False,False,,,,True,0,1,0
2219,bpi17denied,pattern,240,graph737,True,True,True,True,True,True,True,0,1,1
2220,bpi17denied,pattern,240,graph736,False,False,False,,,,True,0,1,0
2221,bpi17denied,pattern,240,graph735,True,False,False,False,,,True,1,1,1
2222,bpi17denied,pattern,240,graph734,True,True,True,True,True,True,True,1,1,0
2223,bpi17denied,pattern,240,graph733,True,False,False,False,,,True,1,1,0
2224,bpi17denied,pattern,240,graph732,False,False,False,,,,True,0,1,0
2225,bpi17denied,pattern,240,graph731,True,False,False,False,,,True,1,1,0
2226,bpi17denied,pattern,240,graph730,False,False,False,,,,True,1,1,0
2227,bpi17denied,pattern,240,graph729,True,False,False,False,,,True,1,0,0
2228,bpi17denied,pattern,240,graph728,False,False,False,,,,True,1,1,0
2229,bpi17denied,pattern,240,graph727,True,True,True,True,True,True,True,0,1,1
2230,bpi17denied,pattern,240,graph726,True,True,True,True,True,True,True,1,1,1
2231,bpi17denied,pattern,240,graph725,True,True,True,True,True,True,True,1,1,1
2232,bpi17denied,pattern,240,graph724,True,False,False,False,,,True,1,1,0
2233,bpi17denied,pattern,240,graph723,False,False,False,,,,True,0,1,0
2234,bpi17denied,pattern,240,graph722,False,False,False,,,,True,0,1,0
2235,bpi17denied,pattern,240,graph721,True,True,True,True,True,True,True,1,1,1
2236,bpi17denied,pattern,240,graph720,True,True,True,True,True,True,True,1,0,1
2237,bpi17denied,pattern,240,graph719,True,False,False,False,,,True,1,1,0
2238,bpi17denied,pattern,240,graph718,True,True,True,True,True,True,True,0,1,1
2239,bpi17denied,pattern,240,graph717,True,True,True,True,True,True,True,1,1,1
2240,bpi17denied,pattern,240,graph716,True,True,True,True,True,True,True,1,1,1
2241,bpi17denied,pattern,240,graph715,False,False,False,,,,True,0,1,0
2242,bpi17denied,pattern,240,graph714,False,False,False,,,,True,0,1,1
2243,bpi17denied,pattern,240,graph713,False,False,False,,,,True,0,1,0
2244,bpi17denied,pattern,240,graph712,True,False,False,False,,,True,1,1,0
2245,bpi17denied,pattern,240,graph711,True,False,False,False,,,True,1,1,0
2246,bpi17denied,pattern,240,graph710,False,False,False,,,,True,0,1,0
2247,bpi17denied,pattern,240,graph709,False,False,False,,,,True,0,1,0
2248,bpi17denied,pattern,240,graph708,False,False,False,,,,True,0,1,0
2249,bpi17denied,pattern,240,graph707,False,False,False,,,,True,0,1,0
2250,bpi17denied,pattern,240,graph706,False,False,False,,,,True,0,1,0
2251,bpi17denied,pattern,240,graph705,False,False,False,,,,True,0,1,0
2252,bpi17denied,pattern,240,graph704,True,True,True,True,True,True,True,1,1,1
2253,bpi17denied,pattern,240,graph703,True,True,True,True,True,True,True,1,1,1
2254,bpi17denied,pattern,240,graph702,True,True,True,True,True,True,True,0,1,1
2255,bpi17denied,pattern,240,graph701,False,False,False,,,,True,0,1,0
2256,bpi17denied,pattern,240,graph700,False,False,False,,,,True,0,1,0
2257,bpi17denied,pattern,240,graph699,False,False,False,,,,True,0,1,0
2258,bpi17denied,pattern,240,graph698,False,False,False,,,,True,0,1,0
2259,bpi17denied,pattern,240,graph697,False,False,False,,,,True,0,1,0
2260,bpi17denied,pattern,240,graph696,False,False,False,,,,True,0,1,0
2261,bpi17denied,pattern,240,graph695,False,False,False,,,,True,0,1,0
2262,bpi17denied,pattern,240,graph694,False,False,False,,,,True,0,1,0
2263,bpi17denied,pattern,240,graph693,False,False,False,,,,True,0,1,0
2264,bpi17denied,pattern,240,graph692,False,False,False,,,,True,0,1,0
2265,bpi17denied,pattern,240,graph691,False,False,False,,,,True,0,1,0
2266,bpi17denied,pattern,240,graph690,False,False,False,,,,True,0,1,0
2267,bpi17denied,pattern,240,graph689,False,False,False,,,,True,0,1,0
2268,bpi17denied,pattern,240,graph688,False,False,False,,,,True,0,1,0
2269,bpi17denied,pattern,240,graph687,False,False,False,,,,True,0,1,0
2270,bpi17denied,pattern,240,graph686,False,False,False,,,,True,0,1,0
2271,bpi17denied,pattern,240,graph685,False,False,False,,,,True,0,1,0
2272,bpi17denied,pattern,240,graph684,False,False,False,,,,True,0,1,0
2273,bpi17denied,pattern,240,graph683,False,False,False,,,,True,0,1,0
2274,bpi17denied,pattern,240,graph682,False,False,False,,,,True,0,1,0
2275,bpi17denied,pattern,240,graph681,False,False,False,,,,True,0,1,0
2276,bpi17denied,pattern,240,graph680,True,True,True,True,True,True,True,1,1,1
2277,bpi17denied,pattern,240,graph679,True,True,True,True,True,True,True,1,1,1
2278,bpi17denied,pattern,240,graph678,True,False,False,False,,,True,1,0,0
2279,bpi17denied,pattern,240,graph677,True,False,False,False,,,True,1,1,0
2280,bpi17denied,pattern,240,graph676,True,False,False,False,,,True,1,1,0
2281,bpi17denied,pattern,240,graph675,True,False,False,False,,,True,1,1,0
2282,bpi17denied,pattern,240,graph674,True,False,False,False,,,True,1,1,0
2283,bpi17denied,pattern,240,graph673,True,False,False,False,,,True,1,1,0
2284,bpi17denied,pattern,240,graph672,True,False,False,False,,,True,1,1,0
2285,bpi17denied,pattern,240,graph671,True,False,False,False,,,True,1,1,0
2286,bpi17denied,pattern,240,graph670,True,False,False,False,,,True,1,1,0
2287,bpi17denied,pattern,240,graph669,True,False,False,False,,,True,1,1,0
2288,bpi17denied,pattern,240,graph668,True,False,False,False,,,True,1,1,0
2289,bpi17denied,pattern,240,graph667,True,False,False,False,,,True,1,1,0
2290,bpi17denied,pattern,240,graph666,True,False,False,False,,,True,1,1,0
2291,bpi17denied,pattern,240,graph665,False,False,False,,,,True,0,1,1
2292,bpi17denied,pattern,240,graph664,True,True,True,True,True,True,True,0,1,1
2293,bpi17denied,pattern,240,graph663,False,False,False,,,,True,0,1,0
2294,bpi17denied,pattern,240,graph662,True,True,True,True,True,True,True,1,1,1
2295,bpi17denied,pattern,240,graph661,False,False,False,,,,True,0,1,1
2296,bpi17denied,pattern,240,graph660,True,True,True,True,True,True,True,0,1,1
2297,bpi17denied,pattern,240,graph659,True,True,True,True,True,True,True,0,1,1
2298,bpi17denied,pattern,240,graph658,False,False,False,,,,True,0,1,0
2299,bpi17denied,pattern,240,graph657,False,False,False,,,,True,0,1,0
2300,bpi17denied,pattern,240,graph656,False,False,False,,,,True,0,1,0
2301,bpi17denied,pattern,240,graph655,False,False,False,,,,True,0,1,0
2302,bpi17denied,pattern,240,graph654,False,False,False,,,,True,0,1,0
2303,bpi17denied,pattern,240,graph653,False,False,False,,,,True,0,1,0
2304,bpi17denied,pattern,240,graph652,False,False,False,,,,True,0,1,0
2305,bpi17denied,pattern,240,graph651,False,False,False,,,,True,0,1,0
2306,bpi17denied,pattern,240,graph650,False,False,False,,,,True,0,1,1
2307,bpi17denied,pattern,240,graph649,False,False,False,,,,True,0,1,0
2308,bpi17denied,pattern,240,graph648,True,True,True,True,True,True,True,0,1,1
2309,bpi17denied,pattern,240,graph647,True,True,True,True,True,True,True,0,1,1
2310,bpi17denied,pattern,240,graph646,True,False,False,False,,,True,1,1,0
2311,bpi17denied,pattern,240,graph645,True,False,False,False,,,True,1,1,0
2312,bpi17denied,pattern,240,graph644,True,False,False,False,,,True,1,1,0
2313,bpi17denied,pattern,240,graph643,True,False,False,False,,,True,1,1,0
2314,bpi17denied,pattern,240,graph642,True,False,False,False,,,True,1,1,0
2315,bpi17denied,pattern,240,graph641,True,False,False,False,,,True,1,1,0
2316,bpi17denied,pattern,240,graph640,True,False,False,False,,,True,1,1,0
2317,bpi17denied,pattern,240,graph639,True,False,False,False,,,True,1,1,0
2318,bpi17denied,pattern,240,graph638,True,False,False,False,,,True,1,1,0
2319,bpi17denied,pattern,240,graph637,True,False,False,False,,,True,1,1,0
2320,bpi17denied,pattern,240,graph636,True,False,False,False,,,True,1,1,0
2321,bpi17denied,pattern,240,graph635,True,False,False,False,,,True,1,1,0
2322,bpi17denied,pattern,240,graph634,True,False,False,False,,,True,1,1,0
2323,bpi17denied,pattern,240,graph633,True,False,False,False,,,True,1,1,0
2324,bpi17denied,pattern,240,graph632,True,False,False,False,,,True,1,1,0
2325,bpi17denied,pattern,240,graph631,True,True,True,True,True,True,True,0,1,1
2326,bpi17denied,pattern,240,graph630,True,False,False,False,,,True,1,0,0
2327,bpi17denied,pattern,240,graph629,True,True,True,True,True,True,True,1,1,1
2328,bpi17denied,pattern,240,graph628,False,False,False,,,,True,0,1,0
2329,bpi17denied,pattern,240,graph627,False,False,False,,,,True,0,1,0
2330,bpi17denied,pattern,240,graph626,False,False,False,,,,True,0,1,0
2331,bpi17denied,pattern,240,graph625,False,False,False,,,,True,0,1,0
2332,bpi17denied,pattern,240,graph624,False,False,False,,,,True,0,1,0
2333,bpi17denied,pattern,240,graph623,False,False,False,,,,True,1,1,0
2334,bpi17denied,pattern,240,graph622,False,False,False,,,,True,1,1,0
2335,bpi17denied,pattern,240,graph621,False,False,False,,,,True,1,1,0
2336,bpi17denied,pattern,240,graph620,False,False,False,,,,True,1,1,0
2337,bpi17denied,pattern,240,graph619,False,False,False,,,,True,1,1,0
2338,bpi17denied,pattern,240,graph618,False,False,False,,,,True,1,1,0
2339,bpi17denied,pattern,240,graph617,False,False,False,,,,True,1,1,0
